order_id,item_id,quantity
6196,10008,9
6197,10002,5
6198,10004,2
6198,10001,6
6198,10008,4
6198,10010,1
6198,10003,9
6198,10007,4
6198,10006,9
6199,10004,10
6199,10009,5
6199,10001,10
6199,10005,5
6199,10006,1
6200,10007,10
6200,10004,9
6200,10009,2
6201,10007,4
6201,10009,5
6202,10009,7
6202,10008,4
6202,10002,2
6202,10004,2
6202,10005,6
6203,10002,2
6203,10005,4
6204,10001,10
6204,10009,6
6205,10008,6
6205,10005,5
6205,10006,10
6205,10007,7
6206,10010,2
6206,10001,2
6206,10006,7
6207,10008,5
6208,10008,3
6208,10002,6
6208,10003,8
6208,10005,10
6208,10006,9
6208,10004,5
6208,10001,10
6208,10010,5
6209,10010,1
6209,10006,1
6209,10003,1
6209,10001,4
6209,10008,3
6209,10005,7
6209,10002,10
6209,10007,9
6210,10010,1
6211,10005,7
6211,10006,7
6211,10003,10
6211,10001,4
6211,10002,7
6211,10008,5
6211,10010,1
6212,10008,2
6212,10009,10
6212,10003,7
6212,10001,9
6213,10005,7
6213,10004,1
6214,10006,2
6214,10004,1
6214,10003,1
6214,10005,9
6214,10001,7
6214,10008,6
6215,10007,4
6215,10009,3
6215,10002,4
6215,10010,3
6215,10005,9
6216,10010,7
6216,10005,7
6217,10010,5
6217,10007,8
6217,10001,1
6217,10004,7
6217,10003,9
6218,10005,2
6218,10001,2
6218,10002,2
6218,10010,5
6218,10008,4
6218,10009,5
6219,10008,4
6219,10002,7
6219,10009,3
6219,10001,3
6219,10004,6
6219,10003,4
6219,10005,4
6219,10006,3
6220,10010,3
6220,10008,9
6220,10002,6
6220,10007,10
6220,10003,7
6220,10006,1
6220,10009,4
6221,10003,8
6221,10010,6
6221,10005,2
6222,10008,9
6222,10009,1
6223,10007,9
6223,10009,7
6223,10004,3
6223,10002,2
6223,10010,1
6223,10006,5
6223,10008,9
6223,10005,5
6224,10005,3
6225,10008,6
6225,10005,3
6225,10006,3
6225,10003,7
6226,10006,10
6226,10005,4
6226,10001,1
6226,10009,5
6227,10008,6
6227,10005,10
6227,10009,9
6227,10006,4
6227,10010,3
6227,10004,9
6228,10008,10
6228,10003,7
6228,10002,9
6228,10010,6
6228,10006,5
6228,10004,8
6228,10009,10
6228,10007,3
6229,10001,3
6229,10005,8
6230,10006,6
6230,10007,1
6230,10003,8
6230,10009,3
6230,10010,7
6230,10004,5
6230,10001,4
6231,10003,9
6231,10002,6
6231,10001,6
6231,10009,7
6231,10008,1
6231,10006,3
6232,10008,6
6232,10009,1
6232,10010,2
6232,10002,7
6232,10003,5
6232,10001,2
6233,10008,9
6234,10001,9
6234,10010,1
6234,10004,6
6235,10009,1
6236,10001,7
6236,10006,7
6236,10005,10
6236,10007,8
6236,10008,9
6236,10004,6
6237,10008,5
6237,10004,3
6238,10006,2
6238,10010,3
6238,10008,1
6239,10008,3
6239,10004,6
6239,10006,6
6239,10002,6
6239,10001,5
6239,10009,3
6239,10005,3
6239,10010,3
6240,10002,9
6240,10010,9
6240,10009,5
6241,10004,7
6241,10010,5
6241,10007,9
6241,10002,5
6241,10006,6
6241,10005,6
6241,10009,10
6241,10008,3
6242,10002,3
6242,10008,3
6242,10010,7
6243,10004,10
6243,10001,6
6244,10008,1
6244,10004,6
6244,10010,3
6244,10002,4
6244,10009,10
6245,10005,8
6245,10006,6
6245,10009,1
6246,10001,8
6246,10009,4
6246,10005,1
6246,10007,10
6246,10002,6
6246,10008,3
6246,10006,10
6247,10005,3
6247,10009,2
6247,10001,3
6247,10006,4
6247,10010,3
6247,10007,8
6247,10008,5
6248,10004,7
6248,10001,8
6249,10006,7
6249,10004,6
6249,10008,8
6249,10003,4
6249,10002,9
6249,10005,10
6249,10001,7
6249,10009,2
6250,10002,7
6251,10006,1
6251,10008,5
6251,10009,2
6251,10007,10
6251,10004,9
6251,10002,4
6251,10001,7
6251,10010,5
6252,10009,3
6252,10010,10
6252,10003,7
6252,10002,7
6252,10008,7
6253,10009,9
6253,10007,3
6254,10007,1
6255,10002,6
6255,10004,3
6255,10006,9
6256,10007,6
6256,10002,6
6257,10009,1
6257,10010,7
6257,10008,5
6257,10004,3
6257,10002,2
6257,10001,9
6257,10003,2
6258,10001,8
6258,10006,3
6258,10003,9
6258,10007,6
6258,10005,3
6258,10009,5
6259,10007,10
6259,10005,9
6259,10001,1
6259,10008,10
6259,10004,8
6259,10009,8
6260,10010,3
6260,10003,9
6260,10002,5
6260,10009,5
6260,10001,1
6261,10010,3
6261,10001,5
6261,10003,2
6261,10002,6
6261,10006,6
6261,10009,5
6261,10004,6
6262,10002,7
6262,10001,9
6262,10006,3
6262,10010,10
6262,10008,8
6263,10010,3
6263,10004,4
6264,10007,9
6264,10006,6
6264,10005,3
6264,10002,9
6264,10001,8
6264,10010,8
6264,10008,1
6264,10003,8
6265,10007,3
6266,10005,6
6266,10001,3
6266,10004,6
6266,10002,8
6267,10007,6
6267,10003,8
6268,10009,4
6268,10007,9
6268,10010,1
6268,10001,3
6268,10006,8
6268,10005,1
6268,10008,1
6269,10006,6
6269,10010,5
6270,10008,6
6270,10001,7
6270,10009,2
6270,10002,6
6270,10006,6
6270,10005,3
6271,10005,3
6271,10008,2
6271,10004,3
6272,10010,8
6272,10004,7
6272,10007,10
6272,10005,2
6273,10004,1
6273,10009,3
6273,10005,9
6273,10007,3
6274,10003,4
6274,10010,4
6274,10009,7
6274,10002,9
6274,10001,6
6275,10010,8
6275,10001,8
6275,10005,10
6275,10008,9
6276,10003,2
6276,10001,2
6276,10004,2
6276,10010,9
6276,10002,10
6276,10007,1
6276,10005,9
6277,10007,7
6277,10010,3
6277,10009,5
6277,10004,10
6277,10003,9
6277,10008,3
6277,10001,5
6278,10008,10
6279,10004,6
6280,10001,6
6280,10009,8
6280,10004,6
6280,10005,6
6280,10010,10
6280,10008,2
6280,10003,3
6281,10010,5
6281,10006,8
6281,10002,10
6281,10003,1
6281,10004,8
6282,10009,5
6282,10006,4
6282,10003,6
6283,10008,7
6284,10001,9
6284,10004,2
6284,10003,6
6284,10002,5
6284,10007,10
6284,10009,5
6285,10003,6
6286,10005,1
6286,10010,3
6286,10007,5
6286,10004,4
6286,10008,8
6286,10003,6
6286,10009,1
6286,10006,4
6287,10001,9
6287,10003,6
6287,10009,5
6287,10007,2
6287,10004,6
6287,10002,4
6287,10010,5
6288,10007,4
6288,10003,2
6289,10002,1
6289,10007,1
6289,10010,3
6289,10006,9
6289,10005,6
6289,10004,8
6289,10008,6
6289,10009,9
6290,10007,2
6290,10005,2
6290,10001,6
6290,10002,3
6291,10006,3
6291,10008,3
6291,10003,8
6291,10010,10
6291,10009,3
6291,10007,9
6292,10006,3
6292,10001,4
6292,10003,9
6292,10007,8
6292,10010,10
6292,10008,2
6292,10009,6
6292,10002,7
6293,10005,5
6293,10003,3
6293,10004,8
6294,10002,3
6294,10003,3
6294,10006,1
6294,10001,9
6295,10001,8
6296,10007,3
6296,10004,4
6296,10006,8
6296,10001,5
6296,10003,5
6296,10002,4
6296,10005,6
6296,10010,4
6297,10002,6
6297,10005,8
6297,10009,4
6297,10003,4
6298,10009,2
6298,10010,1
6298,10008,7
6298,10004,10
6298,10006,10
6298,10001,6
6298,10003,4
6299,10007,4
6299,10004,8
6299,10010,10
6299,10003,5
6299,10001,8
6299,10006,2
6299,10009,1
6299,10008,10
6300,10009,7
6300,10002,7
6300,10001,7
6300,10008,5
6300,10005,1
6300,10003,1
6300,10006,9
6300,10004,3
6301,10004,2
6302,10004,5
6302,10010,9
6302,10008,3
6302,10002,8
6303,10010,9
6304,10003,6
6304,10005,5
6304,10001,5
6304,10010,9
6304,10006,1
6304,10004,1
6305,10009,9
6305,10010,1
6305,10008,10
6305,10006,1
6305,10005,2
6305,10001,7
6305,10007,2
6306,10004,2
6307,10007,1
6307,10010,2
6307,10009,9
6307,10006,2
6308,10009,4
6309,10004,1
6309,10002,4
6309,10003,8
6309,10009,5
6309,10008,4
6309,10010,8
6309,10005,8
6309,10001,3
6310,10006,9
6310,10010,4
6310,10009,6
6310,10004,10
6310,10003,2
6310,10005,7
6311,10004,2
6311,10008,2
6311,10006,10
6311,10009,3
6311,10007,5
6311,10003,8
6311,10005,3
6312,10010,2
6312,10009,9
6312,10004,6
6312,10005,8
6312,10006,1
6312,10003,2
6312,10007,3
6312,10001,2
6313,10001,7
6313,10005,5
6313,10010,2
6314,10007,3
6314,10004,8
6314,10009,5
6314,10005,2
6314,10003,2
6314,10010,9
6314,10008,8
6314,10006,5
6315,10009,4
6315,10006,4
6315,10001,3
6315,10003,7
6315,10007,5
6315,10002,10
6315,10008,7
6316,10005,4
6316,10009,6
6316,10002,9
6316,10008,2
6316,10006,1
6316,10010,9
6317,10007,9
6317,10001,10
6317,10010,3
6317,10003,5
6317,10009,7
6317,10006,8
6317,10002,1
6318,10007,2
6318,10009,2
6319,10001,3
6319,10004,4
6319,10002,8
6319,10007,9
6319,10009,2
6319,10010,3
6319,10008,1
6319,10006,3
6320,10008,5
6320,10005,2
6320,10006,1
6321,10010,10
6321,10002,2
6321,10006,2
6322,10010,3
6322,10009,2
6322,10004,9
6322,10002,3
6322,10003,6
6322,10007,1
6323,10005,6
6323,10008,7
6323,10006,3
6323,10004,6
6323,10010,4
6323,10001,7
6323,10002,6
6324,10004,2
6324,10009,2
6324,10006,7
6324,10008,9
6324,10007,7
6325,10003,10
6325,10008,10
6325,10002,4
6325,10005,8
6325,10009,8
6325,10006,1
6325,10010,2
6325,10001,2
6326,10007,2
6327,10002,9
6327,10003,3
6327,10010,8
6327,10005,5
6327,10008,1
6327,10009,7
6327,10006,9
6328,10007,2
6328,10008,3
6328,10003,3
6328,10001,2
6329,10005,7
6329,10010,2
6329,10009,5
6329,10002,6
6329,10006,7
6329,10003,1
6329,10008,6
6329,10007,7
6330,10004,9
6330,10001,7
6330,10002,10
6331,10007,6
6331,10005,7
6331,10003,1
6331,10009,10
6331,10006,6
6331,10001,2
6332,10005,2
6332,10010,6
6332,10007,1
6333,10005,6
6333,10003,5
6333,10010,3
6333,10004,10
6333,10009,6
6333,10001,1
6333,10007,1
6334,10006,2
6334,10003,5
6334,10009,7
6334,10005,6
6334,10002,5
6334,10004,6
6334,10001,2
6335,10010,6
6335,10004,6
6335,10007,2
6335,10001,9
6335,10006,2
6336,10002,5
6336,10003,5
6336,10009,7
6336,10008,3
6336,10001,3
6337,10009,8
6337,10001,4
6337,10002,4
6338,10008,10
6338,10002,3
6338,10010,9
6338,10003,6
6338,10005,4
6338,10006,5
6338,10007,5
6339,10005,7
6339,10008,5
6339,10003,4
6339,10002,1
6339,10006,6
6339,10001,2
6339,10010,2
6340,10006,6
6341,10006,4
6341,10009,5
6341,10005,7
6341,10003,2
6342,10004,1
6342,10003,5
6342,10006,1
6342,10010,4
6342,10007,7
6342,10009,8
6343,10007,2
6343,10001,3
6343,10004,3
6343,10005,6
6343,10009,4
6343,10008,1
6343,10006,7
6343,10003,4
6344,10010,10
6344,10004,1
6344,10002,2
6344,10006,7
6344,10005,2
6344,10007,2
6345,10008,3
6345,10003,5
6345,10002,7
6345,10001,5
6345,10006,2
6345,10010,9
6345,10007,4
6345,10004,1
6346,10010,2
6347,10001,9
6348,10005,8
6348,10001,7
6348,10010,8
6348,10004,10
6348,10007,9
6348,10008,2
6348,10002,10
6348,10009,6
6349,10001,6
6350,10008,6
6350,10004,4
6350,10003,3
6350,10001,4
6350,10002,3
6351,10010,1
6351,10003,6
6351,10009,5
6351,10001,7
6351,10004,10
6351,10002,4
6351,10006,1
6352,10006,5
6352,10010,3
6352,10002,1
6352,10008,1
6352,10003,10
6352,10007,10
6352,10005,1
6352,10004,10
6353,10007,4
6353,10001,5
6353,10008,2
6353,10004,9
6354,10002,5
6354,10009,8
6355,10009,3
6355,10005,8
6355,10004,1
6355,10008,9
6355,10007,2
6355,10010,3
6356,10005,7
6356,10001,7
6356,10007,6
6356,10006,9
6356,10008,9
6356,10002,6
6356,10003,1
6357,10010,10
6357,10007,7
6357,10004,9
6357,10008,1
6358,10002,5
6358,10006,7
6358,10004,1
6359,10005,9
6359,10007,7
6359,10003,7
6359,10008,5
6359,10009,2
6359,10010,10
6359,10002,3
6359,10006,1
6360,10005,5
6360,10009,6
6361,10007,10
6361,10001,2
6361,10008,10
6361,10003,6
6361,10009,6
6361,10006,6
6361,10005,2
6361,10004,3
6362,10002,1
6362,10003,1
6362,10005,2
6362,10009,4
6362,10004,10
6362,10006,1
6363,10009,7
6363,10007,4
6364,10009,6
6364,10007,10
6364,10008,6
6364,10001,9
6364,10010,5
6364,10003,3
6365,10003,7
6366,10007,1
6366,10006,4
6366,10008,7
6366,10010,6
6366,10005,7
6367,10001,8
6367,10010,8
6367,10003,1
6367,10002,6
6367,10006,10
6367,10007,7
6367,10009,10
6367,10008,7
6368,10002,7
6368,10004,8
6368,10008,9
6368,10001,4
6368,10003,1
6368,10007,9
6368,10009,9
6369,10001,3
6370,10008,10
6370,10009,10
6370,10002,2
6370,10005,8
6370,10007,8
6371,10005,9
6371,10007,6
6371,10009,10
6372,10001,2
6372,10008,3
6372,10002,10
6372,10006,4
6372,10005,3
6373,10010,2
6373,10004,9
6373,10003,10
6373,10005,9
6373,10007,7
6373,10001,8
6373,10002,2
6373,10009,3
6374,10009,9
6374,10002,2
6374,10003,8
6374,10004,9
6374,10005,4
6374,10006,10
6374,10008,10
6375,10003,6
6375,10002,10
6375,10008,8
6376,10002,3
6376,10007,2
6376,10001,10
6376,10003,9
6376,10008,3
6376,10005,10
6377,10003,1
6377,10004,10
6377,10001,3
6377,10002,5
6377,10009,3
6377,10006,7
6378,10010,4
6378,10006,9
6378,10008,1
6378,10003,4
6378,10005,3
6378,10007,3
6378,10009,1
6379,10005,2
6379,10004,10
6379,10006,8
6379,10008,8
6379,10001,9
6379,10003,7
6379,10010,5
6380,10001,10
6380,10004,5
6380,10005,10
6380,10007,2
6381,10003,4
6382,10003,8
6382,10008,9
6382,10010,3
6382,10007,4
6382,10009,7
6383,10006,7
6383,10004,10
6383,10002,7
6383,10007,8
6383,10010,2
6383,10008,5
6383,10005,4
6384,10002,8
6384,10007,8
6384,10008,9
6384,10004,10
6384,10006,5
6385,10002,3
6385,10005,6
6385,10001,5
6385,10006,9
6385,10007,4
6386,10009,10
6386,10007,10
6386,10003,2
6386,10008,6
6386,10004,1
6386,10006,2
6387,10005,5
6387,10003,7
6387,10007,1
6387,10002,4
6387,10009,10
6387,10010,2
6387,10006,9
6388,10001,8
6389,10008,2
6389,10001,6
6389,10002,4
6390,10006,7
6390,10004,4
6390,10009,6
6390,10010,2
6390,10001,3
6390,10002,3
6391,10005,10
6391,10009,1
6391,10004,4
6391,10007,9
6391,10001,4
6392,10008,10
6392,10002,3
6392,10006,3
6392,10007,4
6392,10001,8
6392,10004,6
6392,10009,6
6393,10004,7
6393,10001,6
6393,10005,3
6393,10010,9
6393,10008,10
6394,10001,2
6394,10002,10
6394,10009,1
6394,10008,10
6394,10010,7
6394,10007,7
6395,10004,8
6395,10008,7
6395,10006,1
6395,10001,9
6396,10005,6
6396,10003,3
6396,10008,8
6396,10002,10
6396,10001,7
6396,10006,3
6396,10007,2
6396,10009,6
6397,10001,5
6397,10008,4
6397,10010,7
6397,10005,10
6397,10006,1
6397,10009,10
6398,10005,7
6398,10008,4
6398,10007,5
6398,10010,10
6398,10001,3
6398,10006,7
6399,10003,6
6399,10008,4
6399,10006,7
6399,10005,9
6399,10010,1
6399,10004,2
6399,10007,4
6400,10001,1
6401,10009,4
6401,10005,10
6401,10007,5
6401,10010,1
6401,10008,9
6402,10005,9
6402,10008,9
6402,10004,1
6403,10001,5
6403,10009,4
6403,10002,5
6403,10007,10
6403,10004,10
6403,10008,4
6404,10009,4
6404,10001,7
6405,10005,2
6405,10003,6
6405,10002,4
6405,10004,4
6405,10006,2
6405,10001,5
6406,10002,7
6406,10005,7
6406,10006,9
6406,10003,4
6407,10006,7
6407,10008,2
6407,10007,1
6407,10001,3
6407,10009,8
6408,10002,6
6408,10004,7
6408,10009,7
6409,10001,7
6409,10008,4
6410,10007,4
6410,10008,9
6410,10002,10
6410,10009,3
6410,10010,5
6410,10005,8
6410,10004,2
6410,10006,5
6411,10009,5
6411,10002,9
6411,10004,10
6411,10001,8
6411,10003,6
6412,10006,2
6412,10002,6
6413,10003,2
6413,10008,8
6414,10002,4
6414,10001,3
6414,10006,5
6414,10008,10
6414,10009,8
6414,10010,3
6414,10005,3
6414,10003,4
6415,10007,1
6415,10001,9
6415,10010,10
6415,10005,7
6415,10009,7
6415,10008,3
6416,10009,7
6417,10010,9
6418,10005,5
6418,10007,3
6419,10004,9
6419,10009,6
6420,10002,2
6420,10005,2
6420,10008,1
6420,10001,8
6420,10007,7
6420,10009,6
6420,10010,7
6420,10004,10
6421,10010,5
6422,10001,6
6422,10004,8
6422,10003,6
6422,10002,8
6422,10008,10
6422,10006,9
6423,10004,1
6423,10006,9
6423,10001,5
6423,10002,5
6423,10005,1
6423,10010,6
6424,10001,4
6424,10003,1
6424,10005,6
6424,10007,8
6424,10008,3
6424,10002,6
6425,10004,3
6425,10008,1
6426,10002,6
6426,10009,2
6426,10010,5
6426,10007,3
6426,10001,7
6426,10008,9
6426,10006,9
6426,10005,5
6427,10003,10
6427,10007,6
6427,10004,7
6427,10008,1
6427,10001,1
6427,10005,4
6428,10001,1
6428,10007,1
6428,10008,2
6428,10003,6
6428,10009,9
6428,10004,3
6428,10006,3
6428,10010,7
6429,10003,9
6429,10008,5
6429,10006,10
6429,10005,10
6429,10007,5
6430,10004,3
6430,10009,2
6430,10003,8
6430,10008,5
6430,10010,1
6431,10006,1
6431,10003,2
6431,10004,3
6431,10008,10
6431,10007,2
6431,10009,7
6431,10010,6
6432,10005,5
6432,10004,5
6432,10009,5
6432,10010,5
6433,10010,1
6433,10001,3
6433,10009,9
6433,10007,2
6433,10006,3
6433,10003,7
6433,10005,9
6434,10006,4
6435,10008,9
6435,10005,2
6435,10007,10
6435,10001,2
6435,10006,1
6435,10009,8
6435,10004,1
6436,10006,5
6436,10002,2
6436,10009,5
6436,10003,9
6437,10009,9
6437,10002,2
6437,10008,7
6437,10005,5
6438,10004,5
6438,10007,6
6438,10006,9
6438,10010,5
6438,10008,8
6438,10001,9
6438,10002,7
6438,10003,4
6439,10002,3
6439,10005,8
6439,10006,5
6440,10010,3
6440,10005,5
6440,10001,10
6440,10007,6
6441,10005,1
6441,10004,5
6441,10003,6
6441,10009,10
6442,10001,3
6442,10003,3
6442,10007,8
6443,10005,10
6443,10008,2
6443,10010,5
6443,10007,7
6443,10001,6
6444,10003,10
6444,10002,4
6444,10006,7
6444,10009,1
6444,10007,4
6444,10010,2
6444,10008,6
6445,10007,8
6445,10008,3
6445,10004,3
6445,10001,9
6445,10005,5
6445,10002,1
6445,10003,3
6446,10006,8
6446,10005,6
6446,10002,4
6446,10003,1
6447,10004,3
6447,10010,1
6447,10006,7
6447,10007,2
6447,10009,10
6447,10003,9
6447,10005,9
6447,10002,8
6448,10004,2
6448,10006,5
6448,10010,5
6448,10001,1
6448,10005,8
6448,10009,7
6449,10002,5
6449,10004,7
6449,10008,9
6449,10006,6
6449,10009,10
6449,10005,5
6449,10001,10
6449,10003,6
6450,10006,10
6450,10002,7
6451,10003,8
6451,10010,6
6451,10009,7
6452,10010,6
6452,10009,1
6452,10006,6
6452,10004,5
6453,10002,2
6453,10001,5
6453,10007,7
6453,10006,6
6453,10005,8
6453,10009,10
6453,10003,3
6453,10008,10
6454,10010,6
6454,10002,4
6454,10009,1
6455,10009,10
6456,10003,4
6456,10007,8
6456,10002,4
6456,10006,8
6456,10004,2
6456,10008,4
6457,10008,3
6457,10001,1
6457,10006,1
6457,10003,2
6457,10007,7
6458,10007,2
6458,10005,3
6458,10006,1
6459,10002,6
6459,10004,10
6460,10002,5
6460,10005,1
6460,10001,8
6460,10007,8
6460,10010,4
6460,10006,5
6461,10002,5
6461,10004,8
6461,10005,10
6461,10001,4
6461,10003,9
6462,10003,2
6462,10006,8
6463,10006,4
6463,10010,6
6464,10007,10
6464,10004,7
6464,10008,7
6464,10009,10
6464,10002,8
6465,10007,8
6465,10005,4
6465,10010,6
6465,10003,10
6466,10009,8
6467,10005,4
6468,10009,2
6468,10001,8
6468,10002,5
6468,10003,7
6468,10007,3
6468,10010,6
6469,10004,4
6469,10007,3
6469,10009,8
6469,10008,10
6469,10001,7
6470,10005,7
6470,10007,9
6471,10008,1
6471,10003,1
6471,10001,3
6471,10002,2
6471,10004,2
6472,10001,9
6472,10006,8
6472,10004,2
6472,10007,1
6472,10002,8
6472,10010,8
6473,10002,1
6473,10006,9
6473,10004,5
6473,10009,8
6473,10008,1
6474,10006,10
6474,10005,5
6474,10002,3
6474,10003,7
6474,10007,10
6475,10006,1
6475,10007,10
6475,10008,1
6475,10010,7
6475,10003,10
6475,10001,10
6475,10005,9
6475,10004,9
6476,10001,4
6476,10009,3
6476,10005,5
6476,10003,2
6476,10007,4
6476,10008,3
6476,10004,10
6476,10006,8
6477,10004,3
6477,10008,5
6478,10006,6
6478,10008,6
6478,10005,5
6478,10003,2
6478,10001,3
6478,10004,9
6478,10007,4
6479,10009,8
6479,10001,7
6479,10008,4
6479,10007,9
6479,10010,2
6480,10008,9
6480,10004,10
6480,10010,2
6480,10009,1
6480,10001,2
6481,10009,3
6482,10010,8
6483,10007,2
6483,10001,3
6483,10005,8
6483,10004,5
6484,10001,8
6484,10010,6
6484,10008,8
6485,10009,3
6485,10010,8
6485,10004,8
6485,10003,10
6485,10002,8
6485,10001,9
6486,10009,7
6486,10001,9
6486,10002,5
6486,10008,5
6486,10010,8
6486,10004,8
6487,10003,10
6487,10004,3
6487,10010,6
6487,10001,3
6488,10005,9
6488,10006,3
6488,10009,3
6488,10008,7
6488,10007,2
6488,10001,5
6489,10003,5
6489,10006,3
6489,10004,7
6489,10005,9
6489,10010,9
6489,10002,1
6490,10006,8
6490,10010,7
6490,10001,10
6490,10008,4
6490,10002,4
6490,10009,4
6490,10007,2
6490,10003,2
6491,10003,9
6491,10009,5
6491,10010,10
6491,10001,3
6492,10009,8
6492,10007,2
6493,10002,7
6493,10003,7
6493,10001,9
6494,10004,3
6494,10002,2
6494,10010,6
6494,10003,10
6495,10008,7
6495,10004,2
6495,10009,8
6495,10007,4
6496,10002,2
6496,10003,9
6496,10001,6
6496,10009,3
6496,10004,2
6496,10005,5
6496,10010,2
6497,10001,9
6497,10005,7
6498,10009,5
6498,10003,5
6499,10008,4
6499,10010,6
6499,10006,8
6499,10005,4
6499,10001,2
6499,10004,10
6500,10010,3
6500,10005,3
6500,10008,5
6501,10005,1
6501,10007,9
6501,10010,10
6501,10006,6
6501,10009,6
6502,10003,1
6502,10008,8
6502,10002,8
6502,10005,3
6502,10001,3
6502,10004,10
6503,10007,8
6503,10009,7
6503,10003,1
6503,10001,9
6503,10010,8
6503,10008,4
6503,10006,1
6504,10009,10
6504,10005,8
6504,10007,10
6504,10010,2
6504,10004,2
6504,10008,8
6504,10002,10
6504,10003,10
6505,10001,2
6505,10004,8
6505,10010,1
6505,10005,10
6505,10008,1
6506,10007,5
6506,10006,2
6507,10009,6
6507,10006,10
6507,10005,2
6507,10010,10
6507,10002,8
6507,10001,8
6507,10008,4
6508,10008,4
6508,10001,5
6508,10010,3
6508,10004,9
6508,10007,5
6508,10002,4
6508,10005,8
6508,10003,5
6509,10001,1
6509,10010,1
6509,10008,4
6509,10002,6
6509,10004,10
6509,10006,6
6510,10003,3
6510,10009,10
6510,10004,5
6511,10009,4
6511,10006,10
6511,10005,7
6511,10001,5
6511,10004,4
6512,10002,2
6512,10010,5
6512,10009,7
6512,10008,10
6512,10006,6
6512,10001,3
6513,10005,3
6513,10004,7
6513,10001,5
6513,10003,6
6513,10010,6
6514,10007,6
6514,10010,3
6514,10004,7
6514,10003,6
6515,10003,9
6516,10009,10
6516,10007,8
6517,10008,2
6517,10007,3
6517,10004,5
6517,10001,2
6517,10006,9
6517,10010,6
6517,10002,2
6518,10007,6
6518,10001,7
6518,10005,10
6518,10002,9
6518,10006,2
6518,10008,5
6519,10005,7
6519,10006,4
6519,10004,8
6519,10007,2
6519,10001,4
6519,10002,7
6519,10003,4
6519,10010,8
6520,10001,3
6520,10004,10
6520,10002,8
6520,10003,3
6520,10010,1
6520,10008,9
6521,10004,4
6522,10008,7
6522,10007,9
6522,10009,8
6522,10002,8
6523,10005,7
6523,10010,7
6523,10003,3
6523,10008,8
6523,10004,8
6523,10009,8
6523,10001,2
6524,10008,10
6524,10005,8
6524,10007,7
6524,10009,8
6524,10003,1
6524,10004,8
6525,10001,10
6525,10009,7
6525,10003,5
6525,10004,5
6525,10005,2
6526,10010,4
6526,10001,9
6526,10008,2
6526,10009,3
6526,10002,7
6527,10001,6
6527,10005,9
6527,10007,1
6527,10006,6
6528,10009,9
6528,10001,2
6529,10003,10
6529,10004,7
6529,10005,7
6530,10005,10
6530,10010,6
6531,10009,1
6531,10010,2
6531,10004,10
6531,10008,1
6531,10003,7
6531,10007,8
6531,10005,5
6531,10006,5
6532,10009,3
6532,10005,6
6532,10010,2
6532,10008,9
6532,10003,9
6532,10002,2
6532,10006,1
6532,10001,7
6533,10006,6
6533,10005,2
6534,10002,2
6534,10010,3
6535,10009,9
6535,10003,5
6535,10005,6
6536,10003,7
6536,10007,6
6537,10003,1
6537,10007,1
6537,10002,1
6537,10009,10
6537,10010,8
6537,10006,4
6537,10001,9
6537,10005,9
6538,10008,5
6538,10007,9
6538,10010,2
6538,10001,7
6538,10004,3
6538,10003,6
6538,10005,6
6539,10004,6
6539,10010,1
6540,10006,6
6540,10002,2
6540,10009,8
6540,10001,10
6540,10003,7
6540,10007,3
6540,10005,9
6541,10001,8
6541,10008,7
6541,10004,7
6541,10006,8
6541,10010,2
6541,10009,10
6541,10003,3
6542,10003,6
6542,10004,5
6542,10006,9
6542,10008,9
6543,10008,9
6543,10007,7
6543,10003,10
6544,10008,4
6544,10002,2
6545,10003,9
6545,10006,6
6545,10008,3
6545,10007,6
6546,10005,5
6546,10003,1
6546,10007,5
6546,10004,2
6546,10009,3
6546,10001,7
6547,10010,3
6547,10008,7
6547,10009,1
6547,10007,3
6547,10004,5
6547,10003,8
6547,10005,5
6547,10002,9
6548,10002,8
6548,10005,5
6548,10006,8
6548,10007,9
6548,10009,3
6548,10004,3
6548,10010,6
6549,10002,9
6549,10006,10
6549,10007,9
6549,10008,2
6549,10010,9
6549,10009,10
6549,10003,10
6549,10001,3
6550,10004,8
6550,10007,4
6550,10008,5
6551,10004,1
6551,10001,8
6551,10010,4
6551,10008,8
6551,10002,10
6552,10004,4
6553,10001,10
6553,10002,4
6553,10006,3
6553,10007,6
6553,10005,5
6553,10008,8
6553,10010,8
6554,10002,1
6555,10008,1
6555,10002,10
6555,10009,6
6555,10006,3
6555,10007,8
6556,10003,5
6557,10007,10
6557,10010,6
6557,10009,5
6557,10005,9
6557,10008,9
6558,10002,10
6558,10001,9
6559,10004,1
6559,10001,6
6559,10002,2
6560,10009,6
6560,10008,10
6561,10008,10
6561,10001,2
6562,10005,5
6562,10003,10
6562,10008,5
6562,10004,9
6563,10002,8
6563,10006,1
6563,10003,2
6563,10009,8
6564,10006,6
6564,10009,5
6564,10001,4
6564,10007,10
6564,10010,1
6564,10004,1
6564,10008,2
6565,10001,2
6565,10005,4
6566,10003,2
6567,10002,7
6567,10008,5
6567,10007,3
6567,10010,1
6567,10003,8
6568,10001,8
6568,10010,1
6568,10006,6
6568,10007,6
6569,10007,8
6570,10001,1
6570,10005,1
6570,10002,7
6570,10008,9
6570,10009,7
6570,10010,1
6570,10007,6
6570,10003,10
6571,10008,8
6571,10006,2
6572,10006,4
6572,10002,1
6572,10008,5
6572,10010,5
6572,10004,9
