id,user_id,ordered_at,total
6756,200457,2022-10-18T11:14:48Z,5160
6757,200457,2022-10-18T21:55:26Z,6944
6758,200457,2022-10-20T10:46:28Z,2157
6759,200457,2022-10-22T01:08:23Z,5235
6760,200458,2022-10-01T17:36:24Z,2321
6761,200458,2022-10-03T17:43:51Z,7522
6762,200459,2022-10-18T22:15:26Z,1432
6763,200459,2022-10-20T17:41:57Z,1432
6764,200459,2022-10-22T04:56:40Z,6586
6765,200459,2022-10-23T12:13:48Z,5031
6766,200459,2022-10-23T19:18:00Z,2003
6767,200459,2022-10-25T14:51:47Z,2531
6768,200461,2022-10-14T21:46:24Z,2665
6769,200461,2022-10-15T20:33:56Z,6093
6770,200461,2022-10-17T00:32:03Z,2463
6771,200461,2022-10-17T23:19:51Z,1863
6772,200464,2022-10-01T17:07:40Z,6565
6773,200465,2022-10-16T20:18:50Z,3239
6774,200466,2022-10-11T09:21:59Z,1209
6775,200466,2022-10-13T03:01:10Z,4041
6776,200466,2022-10-14T10:02:43Z,2211
6777,200466,2022-10-16T10:49:22Z,5547
6778,200466,2022-10-17T16:13:33Z,1794
6779,200467,2022-10-10T21:50:22Z,1170
6780,200467,2022-10-12T18:01:02Z,10652
6781,200467,2022-10-12T20:58:35Z,4860
6782,200467,2022-10-13T15:10:01Z,3643
6783,200469,2022-10-12T10:10:20Z,10424
6784,200469,2022-10-12T13:06:11Z,5027
6785,200469,2022-10-12T17:52:57Z,891
6786,200469,2022-10-14T17:50:40Z,7110
6787,200469,2022-10-15T01:01:44Z,6336
6788,200469,2022-10-16T09:54:53Z,7807
6789,200470,2022-10-17T02:01:36Z,3782
6790,200470,2022-10-18T15:27:28Z,1495
6791,200471,2022-10-11T19:59:43Z,1074
6792,200472,2022-10-09T10:03:02Z,4014
6793,200472,2022-10-09T20:32:54Z,3449
6794,200472,2022-10-10T14:08:33Z,693
6795,200473,2022-10-03T13:21:44Z,5410
6796,200473,2022-10-04T17:30:49Z,2188
6797,200473,2022-10-05T11:59:17Z,4255
6798,200475,2022-10-13T05:34:49Z,2184
6799,200475,2022-10-13T15:09:36Z,8375
6800,200475,2022-10-15T15:01:42Z,2678
6801,200475,2022-10-17T15:44:04Z,3574
6802,200477,2022-10-24T00:34:39Z,7443
6803,200477,2022-10-24T22:20:39Z,3773
6804,200477,2022-10-26T01:54:12Z,5608
6805,200477,2022-10-26T14:04:37Z,1493
6806,200477,2022-10-27T10:01:44Z,3897
6807,200477,2022-10-28T16:13:39Z,4519
6808,200477,2022-10-29T11:30:14Z,6822
6809,200477,2022-10-31T04:49:17Z,893
6810,200477,2022-11-01T19:40:30Z,495
6811,200478,2022-10-15T05:12:17Z,3470
6812,200478,2022-10-15T14:45:22Z,4998
6813,200479,2022-10-11T03:49:27Z,5727
6814,200479,2022-10-12T15:53:01Z,5382
6815,200479,2022-10-13T03:01:49Z,3982
6816,200479,2022-10-14T02:37:14Z,7390
6817,200479,2022-10-15T13:06:00Z,1767
6818,200479,2022-10-15T17:05:38Z,5357
6819,200479,2022-10-16T00:52:16Z,6913
6820,200480,2022-10-19T06:23:22Z,2587
6821,200480,2022-10-21T00:22:12Z,2250
6822,200480,2022-10-21T14:57:48Z,5250
6823,200482,2022-10-07T14:01:36Z,3126
6824,200482,2022-10-08T16:14:23Z,4082
6825,200482,2022-10-09T18:05:15Z,2944
6826,200482,2022-10-10T20:57:32Z,3601
6827,200482,2022-10-11T18:44:30Z,2857
6828,200482,2022-10-13T14:24:22Z,2484
6829,200482,2022-10-15T04:59:36Z,3350
6830,200483,2022-10-09T06:57:04Z,716
6831,200483,2022-10-10T11:43:56Z,5577
6832,200483,2022-10-11T12:10:13Z,1170
6833,200483,2022-10-12T13:07:01Z,7300
6834,200484,2022-10-11T19:09:57Z,1274
6835,200484,2022-10-12T20:37:00Z,3766
6836,200484,2022-10-12T23:44:27Z,3408
6837,200484,2022-10-13T05:04:39Z,7348
6838,200485,2022-10-04T02:38:58Z,1477
6839,200485,2022-10-04T04:18:27Z,4815
6840,200485,2022-10-04T11:08:05Z,1794
6841,200485,2022-10-05T06:56:43Z,1089
6842,200485,2022-10-05T11:31:23Z,396
6843,200485,2022-10-06T14:36:09Z,2785
6844,200485,2022-10-07T07:05:26Z,792
6845,200485,2022-10-09T00:56:03Z,1000
6846,200485,2022-10-10T07:49:26Z,2584
6847,200489,2022-10-14T23:45:59Z,3483
6848,200489,2022-10-16T23:55:23Z,6281
6849,200489,2022-10-17T17:13:24Z,5368
6850,200489,2022-10-18T01:57:04Z,5189
6851,200491,2022-10-02T02:18:14Z,4590
6852,200492,2022-10-19T19:43:56Z,6204
6853,200492,2022-10-21T18:51:38Z,4711
6854,200492,2022-10-23T08:58:30Z,2977
6855,200492,2022-10-24T02:59:01Z,3820
6856,200492,2022-10-24T12:20:47Z,3059
6857,200492,2022-10-26T10:01:04Z,6124
6858,200492,2022-10-28T08:01:41Z,4321
6859,200492,2022-10-29T05:47:48Z,4514
6860,200492,2022-10-31T05:32:06Z,6702
6861,200493,2022-10-17T03:23:55Z,1776
6862,200493,2022-10-17T12:49:56Z,1755
6863,200493,2022-10-18T07:33:40Z,2464
6864,200493,2022-10-19T22:29:18Z,195
6865,200493,2022-10-21T15:50:01Z,1089
6866,200493,2022-10-22T17:25:11Z,4437
6867,200493,2022-10-24T17:59:54Z,995
6868,200493,2022-10-26T08:14:30Z,5036
6869,200495,2022-10-19T22:36:44Z,7650
6870,200495,2022-10-21T15:57:18Z,8144
6871,200495,2022-10-22T10:20:54Z,5226
6872,200495,2022-10-24T05:27:13Z,1396
6873,200495,2022-10-26T00:31:29Z,5768
6874,200495,2022-10-26T02:03:45Z,1611
6875,200496,2022-10-13T11:35:18Z,8635
6876,200498,2022-10-06T07:53:35Z,4653
6877,200498,2022-10-07T08:22:43Z,716
6878,200498,2022-10-07T10:15:48Z,2594
6879,200498,2022-10-07T20:59:46Z,1196
6880,200499,2022-10-02T11:36:17Z,1196
6881,200499,2022-10-04T01:02:50Z,4624
6882,200499,2022-10-05T12:39:00Z,4315
6883,200499,2022-10-05T16:41:25Z,1420
6884,200499,2022-10-07T15:45:32Z,2568
6885,200499,2022-10-07T21:38:46Z,8556
6886,200500,2022-10-14T04:17:21Z,792
6887,200500,2022-10-15T12:30:11Z,1589
6888,200500,2022-10-16T23:38:37Z,4015
6889,200500,2022-10-17T17:09:39Z,2462
6890,200500,2022-10-18T14:05:28Z,5434
6891,200500,2022-10-20T06:41:37Z,1485
6892,200500,2022-10-20T13:43:28Z,396
